confidence_threshold,category,confidence,title,filename,absolute_path,matched_keywords
0.350,Embedded-Systems,0.288,"Karuna Murti - Rust Web Development with Rocket_ A practical guide to starting your journey in Rust web development using the Rocket framework (2022, Packt Publishing) - libgen.li","Karuna Murti - Rust Web Development with Rocket_ A practical guide to starting your journey in Rust web development using the Rocket framework (2022, Packt Publishing) - libgen.li.pdf","/Users/longtran/Documents/E-Books/Karuna Murti - Rust Web Development with Rocket_ A practical guide to starting your journey in Rust web development using the Rocket framework (2022, Packt Publishing) - libgen.li.pdf",body:embedded
0.350,Embedded-Systems,0.288,Learn React with TypeScript,"Carl Rippon - Learn React with TypeScript_ A beginner's guide to reactive web development with React 18 and TypeScript, (2023, Packt Publishing) - libgen.li.pdf","/Users/longtran/Documents/E-Books/Carl Rippon - Learn React with TypeScript_ A beginner's guide to reactive web development with React 18 and TypeScript, (2023, Packt Publishing) - libgen.li.pdf",body:embedded
0.350,Embedded-Systems,0.288,Muhammad Ahsan Ayaz - Angular Cookbook_ Over 80 actionable recipes every Angular developer should know-Packt Publishing (2021),Muhammad Ahsan Ayaz - Angular Cookbook_ Over 80 actionable recipes every Angular developer should know-Packt Publishing (2021).pdf,/Users/longtran/Documents/E-Books/Muhammad Ahsan Ayaz - Angular Cookbook_ Over 80 actionable recipes every Angular developer should know-Packt Publishing (2021).pdf,body:embedded
0.350,Embedded-Systems,0.288,Network Programming with Rust: Build fast and resilient network servers and clients by leveraging Rust's memory-safety and concurrency features,"Abhishek Chanda - Network Programming with Rust_ Build fast and resilient network servers and clients by leveraging Rust's memory-safety and conc (2018, Packt Publishing) - libgen.li.pdf","/Users/longtran/Documents/E-Books/Abhishek Chanda - Network Programming with Rust_ Build fast and resilient network servers and clients by leveraging Rust's memory-safety and conc (2018, Packt Publishing) - libgen.li.pdf",body:embedded
0.350,Embedded-Systems,0.288,React 18 Design Patterns and Best Practices,"React 18 Design Patterns and Best Practices, Fourth Edition (Early Access) (anonymous) (Z-Library).pdf","/Users/longtran/Documents/E-Books/React 18 Design Patterns and Best Practices, Fourth Edition (Early Access) (anonymous) (Z-Library).pdf",body:embedded
0.350,Embedded-Systems,0.288,Smaller C,"Smaller C Lean Code for Small Machines (Marc Loy) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Smaller C Lean Code for Small Machines (Marc Loy) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:microcontroller
0.350,Embedded-Systems,0.288,Solidity Programming Essentials,Solidity programming essentials a beginner’s guide to build smart contracts for Ethereum and blockchain by Ritesh Modi (z-lib.org).pdf,/Users/longtran/Documents/E-Books/Solidity programming essentials a beginner’s guide to build smart contracts for Ethereum and blockchain by Ritesh Modi (z-lib.org).pdf,body:embedded
0.350,Java,0.288,C#: Learn C# in One Day and Learn It Well. C# for Beginners with Hands-on Project. (Learn Coding Fast with Hands-On Project Book 3),C Learn C in One Day and Learn It Well. C for Beginners with Hands-on Project. (Learn Coding Fast with Hands-On Project... (LCF Publishing Jamie Chan) (z-lib.org).pdf,/Users/longtran/Documents/E-Books/C Learn C in One Day and Learn It Well. C for Beginners with Hands-on Project. (Learn Coding Fast with Hands-On Project... (LCF Publishing Jamie Chan) (z-lib.org).pdf,body:java
0.350,Java,0.288,Data Structures and Algorithms Made Easy: Data Structures and Algorithmic Puzzles,Data Structures and Algorithms Made Easy_ Data Structures and Algorithmic Puzzles ( PDFDrive ).pdf,/Users/longtran/Documents/E-Books/Data Structures and Algorithms Made Easy_ Data Structures and Algorithmic Puzzles ( PDFDrive ).pdf,body:java
0.350,Java,0.288,Design Systems for Developers,Design systems for developers Learn how to code design systems that scale (Michael Mangialardi) (Z-Library).pdf,/Users/longtran/Documents/E-Books/Design systems for developers Learn how to code design systems that scale (Michael Mangialardi) (Z-Library).pdf,body:java
0.350,Java,0.288,Design Systems for Developers,"Michael Mangialardi - Design systems for developers_ Learn how to code design systems that scale (2021, Leanpub) - libgen.li.pdf","/Users/longtran/Documents/E-Books/Michael Mangialardi - Design systems for developers_ Learn how to code design systems that scale (2021, Leanpub) - libgen.li.pdf",body:java
0.350,Java,0.288,Git Essentials - A Developer's Guide to Git,"François Dupire, David Landup - Git Essentials_ Developer's Guide to Git-StackAbuse (2021).pdf","/Users/longtran/Documents/E-Books/François Dupire, David Landup - Git Essentials_ Developer's Guide to Git-StackAbuse (2021).pdf",body:java
0.350,Java,0.288,Internship confirmation (1),Internship confirmation (1).pdf,/Users/longtran/Documents/E-Books/Internship confirmation (1).pdf,body:java
0.350,Java,0.288,Internship evaluation (1),Internship evaluation (1).pdf,/Users/longtran/Documents/E-Books/Internship evaluation (1).pdf,body:java
0.350,Java,0.288,Internship evaluation (1) (1),Internship evaluation (1) (1).pdf,/Users/longtran/Documents/E-Books/Internship evaluation (1) (1).pdf,body:java
0.350,Java,0.288,"Kafka Streams in Action, Second Edition MEAP V11","Bill Bejeck - Kafka Streams in Action, Second Edition (MEAP V11)-Manning Publications (2023).pdf","/Users/longtran/Documents/E-Books/Bill Bejeck - Kafka Streams in Action, Second Edition (MEAP V11)-Manning Publications (2023).pdf",body:java
0.350,Java,0.288,Learning Go,"Jon Bodner - Learning Go (2021, O'Reilly Media, Inc.) - libgen.li.pdf","/Users/longtran/Documents/E-Books/Jon Bodner - Learning Go (2021, O'Reilly Media, Inc.) - libgen.li.pdf",body:java
0.350,Java,0.288,O'Reilly Network Safari Bookshelf - Domain-Driven Design: Tackling Complexity in the Heart of Software,Domain-Driven Design Tackling Complexity in the Heart of Software by Eric Evans (z-lib.org).pdf,/Users/longtran/Documents/E-Books/Domain-Driven Design Tackling Complexity in the Heart of Software by Eric Evans (z-lib.org).pdf,body:java
0.350,Java,0.288,Python (2nd Edition): Learn Python in One Day and Learn It Well. Python for Beginners with Hands-on Project. (Learn Coding Fast with Hands-On Project Book 1),"Python (2nd Edition) Learn Python in One Day and Learn It Well. Python for Beginners with Hands-on Project. (Learn Coding Fast with Hands-On Project Book 1) by Jamie Chan  LCF Publishing [Chan, Jamie] (z-lib.org.pdf","/Users/longtran/Documents/E-Books/Python (2nd Edition) Learn Python in One Day and Learn It Well. Python for Beginners with Hands-on Project. (Learn Coding Fast with Hands-On Project Book 1) by Jamie Chan  LCF Publishing [Chan, Jamie] (z-lib.org.pdf",body:java
0.350,Java,0.288,Spring Data,"Spring Data by Mark Pollack, Oliver Gierke, Thomas Risberg, Jon Brisbin, Michael Hunger (z-lib.org).pdf","/Users/longtran/Documents/E-Books/Spring Data by Mark Pollack, Oliver Gierke, Thomas Risberg, Jon Brisbin, Michael Hunger (z-lib.org).pdf",body:java
0.350,Java,0.288,The Road to learn React,The Road to learn React Your journey to master plain yet pragmatic React.js by Robin Wieruch (z-lib.org).pdf,/Users/longtran/Documents/E-Books/The Road to learn React Your journey to master plain yet pragmatic React.js by Robin Wieruch (z-lib.org).pdf,body:java
0.350,Java,0.288,Understanding React The Simplest Practical Guide to Start Coding in React (Enrique Pablo Molinari) (Z-Library),Understanding React The Simplest Practical Guide to Start Coding in React (Enrique Pablo Molinari) (Z-Library).pdf,/Users/longtran/Documents/E-Books/Understanding React The Simplest Practical Guide to Start Coding in React (Enrique Pablo Molinari) (Z-Library).pdf,body:java
0.350,MachineLearning,0.288,conda-cheatsheet,conda-cheatsheet.pdf,/Users/longtran/Documents/E-Books/conda-cheatsheet.pdf,body:scikit learn
0.350,MachineLearning,0.288,"Genetic Algorithms Demystified (Peter Leow) (z-library.sk, 1lib.sk, z-lib.sk)","Genetic Algorithms Demystified (Peter Leow) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Genetic Algorithms Demystified (Peter Leow) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:machine learning
0.350,MachineLearning,0.288,"Guide To Semiconductor Engineering (Jerzy Ruzyllo) (z-library.sk, 1lib.sk, z-lib.sk)","Guide To Semiconductor Engineering (Jerzy Ruzyllo) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Guide To Semiconductor Engineering (Jerzy Ruzyllo) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:machine learning
0.350,Math-Algebra,0.288,CUDA C++ Programming Guide,CUDA_C_Programming_Guide.pdf,/Users/longtran/Documents/E-Books/CUDA_C_Programming_Guide.pdf,body:matrix
0.350,Math-Algebra,0.288,DATA STRUCTURES AND ALGORITHMS IN PYTHON: Beginners and intermediate,"DATA STRUCTURES AND ALGORITHMS IN PYTHON Beginners and intermediate (Jain, Kshitij) (z-lib.org).epub.pdf","/Users/longtran/Documents/E-Books/DATA STRUCTURES AND ALGORITHMS IN PYTHON Beginners and intermediate (Jain, Kshitij) (z-lib.org).epub.pdf",body:matrix
0.350,Math-Algebra,0.288,IMC-2013,IMC-2013.pdf,/Users/longtran/Documents/E-Books/IMC-2013.pdf,body:matrix
0.350,Math-Algebra,0.288,Overleaf Example,basic_numpy.pdf,/Users/longtran/Documents/E-Books/basic_numpy.pdf,body:matrix
0.350,Math-Algebra,0.288,"Peter Pacheco, Matthew Malensek - An Introduction to Parallel Programming (2020, Morgan Kaufmann) - libgen.li","Peter Pacheco, Matthew Malensek - An Introduction to Parallel Programming (2020, Morgan Kaufmann) - libgen.li.pdf","/Users/longtran/Documents/E-Books/Peter Pacheco, Matthew Malensek - An Introduction to Parallel Programming (2020, Morgan Kaufmann) - libgen.li.pdf",body:matrix
0.350,Math-Algebra,0.288,"Practical Recommender Systems (Kim Falk) (z-library.sk, 1lib.sk, z-lib.sk)","Practical Recommender Systems (Kim Falk) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Practical Recommender Systems (Kim Falk) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:matrix
0.350,Math-Algebra,0.288,"PROGRAMMING IN PARALLEL WITH CUDA PROGRAMMING IN PARALLEL -- Richard E_ Ansorge -- First edition, Cambridge, United Kingdom ; New York, NY, -- 9781108479530 -- 15628dd8a4a76b508cb821bd7ac2e1bd -- Anna’s Archive","PROGRAMMING IN PARALLEL WITH CUDA PROGRAMMING IN PARALLEL -- Richard E_ Ansorge -- First edition, Cambridge, United Kingdom ; New York, NY, -- 9781108479530 -- 15628dd8a4a76b508cb821bd7ac2e1bd -- Anna’s Archive.pdf","/Users/longtran/Documents/E-Books/PROGRAMMING IN PARALLEL WITH CUDA PROGRAMMING IN PARALLEL -- Richard E_ Ansorge -- First edition, Cambridge, United Kingdom ; New York, NY, -- 9781108479530 -- 15628dd8a4a76b508cb821bd7ac2e1bd -- Anna’s Archive.pdf",body:matrix
0.350,Math-Algebra,0.288,"Structure and Interpretation of Computer Programs, 2nd ed.","Harold Abelson, Gerald Jay Sussman, Julie Sussman - Structure and Interpretation of Computer Programs, 2nd ed. - libgen.li.pdf","/Users/longtran/Documents/E-Books/Harold Abelson, Gerald Jay Sussman, Julie Sussman - Structure and Interpretation of Computer Programs, 2nd ed. - libgen.li.pdf",body:algebra
0.350,Math-Calculus,0.288,Hadoop: The Definitive Guide,"Hadoop The Definitive Guide, 4th Edition Storage and Analysis at Internet Scale by Tom White (z-lib.org).pdf","/Users/longtran/Documents/E-Books/Hadoop The Definitive Guide, 4th Edition Storage and Analysis at Internet Scale by Tom White (z-lib.org).pdf",body:calculus
0.350,Math-Calculus,0.288,Inside interesting integrals,Inside interesting integrals.pdf,/Users/longtran/Documents/E-Books/Inside interesting integrals.pdf,body:integral
0.350,Math-Calculus,0.288,Mastering Ethereum: Building Smart Contracts and DApps,"Mastering Ethereum Building Smart Contracts and DApps by Andreas M. Antonopoulos, Gavin Wood Ph. D. (z-lib.org).epub (1).pdf","/Users/longtran/Documents/E-Books/Mastering Ethereum Building Smart Contracts and DApps by Andreas M. Antonopoulos, Gavin Wood Ph. D. (z-lib.org).epub (1).pdf",body:derivative
0.350,Math-Calculus,0.288,Mastering Ethereum: Building Smart Contracts and DApps,"Mastering Ethereum Building Smart Contracts and DApps by Andreas M. Antonopoulos, Gavin Wood Ph. D. (z-lib.org).epub.pdf","/Users/longtran/Documents/E-Books/Mastering Ethereum Building Smart Contracts and DApps by Andreas M. Antonopoulos, Gavin Wood Ph. D. (z-lib.org).epub.pdf",body:derivative
0.350,Math-Calculus,0.288,"Special Functions: Derivatives, Integrals, Series and Other Formulas","Handbook of Special Functions _ Derivatives, Integrals, -- Yury A_ Brychkov -- 1, PS, 2008 -- Chapman & Hall_CRC; Chapman and Hall_CRC -- 9780429145650 -- 3031632bd6f910d8622b4220e86147ad -- Anna’s Archive.pdf","/Users/longtran/Documents/E-Books/Handbook of Special Functions _ Derivatives, Integrals, -- Yury A_ Brychkov -- 1, PS, 2008 -- Chapman & Hall_CRC; Chapman and Hall_CRC -- 9780429145650 -- 3031632bd6f910d8622b4220e86147ad -- Anna’s Archive.pdf",body:integral
0.350,Math-Statistics,0.288,"Differential Evolution Fundamentals and Applications in Electrical Engineering (Anyong Qing) (z-library.sk, 1lib.sk, z-lib.sk)","Differential Evolution Fundamentals and Applications in Electrical Engineering (Anyong Qing) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Differential Evolution Fundamentals and Applications in Electrical Engineering (Anyong Qing) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:stochastic
0.350,Math-Statistics,0.288,"Fuzzy Sets and Fuzzy Logic Theory and Applications (George J. Klir, Bo Yuan) (z-library.sk, 1lib.sk, z-lib.sk)","Fuzzy Sets and Fuzzy Logic Theory and Applications (George J. Klir, Bo Yuan) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Fuzzy Sets and Fuzzy Logic Theory and Applications (George J. Klir, Bo Yuan) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:probability
0.350,Math-Statistics,0.288,"Introduction to Genetic Algorithms (S.N. Sivanandam, S. N. Deepa) (z-library.sk, 1lib.sk, z-lib.sk)","Introduction to Genetic Algorithms (S.N. Sivanandam, S. N. Deepa) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Introduction to Genetic Algorithms (S.N. Sivanandam, S. N. Deepa) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:stochastic
0.350,Math-Statistics,0.288,KRPThesis,KRPThesis.pdf,/Users/longtran/Documents/E-Books/KRPThesis.pdf,body:bayesian
0.350,Math-Statistics,0.288,Linux 101 Hacks - Free eBook,"Linux 101 Hacks (Ramesh Natarajan) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Linux 101 Hacks (Ramesh Natarajan) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:statistics
0.350,Math-Statistics,0.288,PowerPoint-Präsentation,Introduction.pdf,/Users/longtran/Documents/E-Books/Introduction.pdf,body:statistics
0.350,Math-Statistics,0.288,"Recommender Systems The Textbook (Aggarwal, Charu C.) (z-library.sk, 1lib.sk, z-lib.sk)","Recommender Systems The Textbook (Aggarwal, Charu C.) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Recommender Systems The Textbook (Aggarwal, Charu C.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:regression
0.350,Math-Statistics,0.288,timetable,timetable.pdf,/Users/longtran/Documents/E-Books/timetable.pdf,body:regression
0.350,Math-Statistics,0.288,timetable (1),timetable (1).pdf,/Users/longtran/Documents/E-Books/timetable (1).pdf,body:regression
0.350,OperatingSystems,0.288,bash Cookbook,"Bash Cookbook Solutions and Examples for Bash Users (Albing, CarlVossen, J PNewham, Cameron) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Bash Cookbook Solutions and Examples for Bash Users (Albing, CarlVossen, J PNewham, Cameron) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:unix
0.350,OperatingSystems,0.288,Chapter2,Chapter2.pdf,/Users/longtran/Documents/E-Books/Chapter2.pdf,body:unix
0.350,OperatingSystems,0.288,"Compiler Design in C (Allen I. Holub) (z-library.sk, 1lib.sk, z-lib.sk)","Compiler Design in C (Allen I. Holub) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Compiler Design in C (Allen I. Holub) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:unix
0.350,OperatingSystems,0.288,"How Linux Works What Every Superuser Should Know (Brian Ward) (z-library.sk, 1lib.sk, z-lib.sk)","How Linux Works What Every Superuser Should Know (Brian Ward) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/How Linux Works What Every Superuser Should Know (Brian Ward) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:linux kernel
0.350,OperatingSystems,0.288,Linux Cookbook,"Linux Cookbook Essential Skills for Linux Users and System  Network Administrators (Carla Schroder) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Linux Cookbook Essential Skills for Linux Users and System  Network Administrators (Carla Schroder) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:linux kernel
0.350,OperatingSystems,0.288,"Linux Pocket Guide Essential Commands (Daniel J. Barrett) (z-library.sk, 1lib.sk, z-lib.sk)","Linux Pocket Guide Essential Commands (Daniel J. Barrett) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Linux Pocket Guide Essential Commands (Daniel J. Barrett) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:operating system
0.350,OperatingSystems,0.288,Microsoft Word - Final Exam 2nd,OS Re-Exam Question-.pdf,/Users/longtran/Documents/E-Books/OS Re-Exam Question-.pdf,body:operating system
0.350,OperatingSystems,0.288,MMMonth.pdf,Frederick P. Brooks - Mythical Man-Month_ Essays on Software Engineering-Addison-Wesley Professional (1995).pdf,/Users/longtran/Documents/E-Books/Frederick P. Brooks - Mythical Man-Month_ Essays on Software Engineering-Addison-Wesley Professional (1995).pdf,body:operating system
0.350,OperatingSystems,0.288,Optimized C++,"Optimized C++ Proven Techniques for Heightened Performance (Kurt Guntheroth) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Optimized C++ Proven Techniques for Heightened Performance (Kurt Guntheroth) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:operating system
0.350,OperatingSystems,0.288,Programming Robots with ROS,"Programming Robots with ROS (Morgan Quigley, Brian Gerkey, William D. Smart) (Z-Library).pdf","/Users/longtran/Documents/E-Books/Programming Robots with ROS (Morgan Quigley, Brian Gerkey, William D. Smart) (Z-Library).pdf",body:operating system
0.350,OperatingSystems,0.288,Raspberry Pi 5 Essentials,"Raspberry Pi 5 Essentials Program, Build, and Master Over 60 Projects with Python (Dogan Ibrahim) (Z-Library).pdf","/Users/longtran/Documents/E-Books/Raspberry Pi 5 Essentials Program, Build, and Master Over 60 Projects with Python (Dogan Ibrahim) (Z-Library).pdf",body:operating system
0.350,OperatingSystems,0.288,"TCP/IP Illustrated, Volume 1: The Protocols","[Addison-Wesley Professional Computing series] Kevin R. Fall, W. Richard Stevens - TCP_IP Illustrated Volume 1. The Protocols (2012, Addison-Wesley) - libgen.li.pdf","/Users/longtran/Documents/E-Books/[Addison-Wesley Professional Computing series] Kevin R. Fall, W. Richard Stevens - TCP_IP Illustrated Volume 1. The Protocols (2012, Addison-Wesley) - libgen.li.pdf",body:unix
0.350,OperatingSystems,0.288,"The Linux Command Line: A Complete Introduction, 2nd Edition",The Linux Command Line A Complete Introduction by William E. Shotts (z-lib.org).pdf,/Users/longtran/Documents/E-Books/The Linux Command Line A Complete Introduction by William E. Shotts (z-lib.org).pdf,body:unix
0.350,OperatingSystems,0.288,The Rust Programming Language,"Steve Klabnik, Carol Nichols, the Rust Community - The Rust Programming Language (2022) - libgen.li.pdf","/Users/longtran/Documents/E-Books/Steve Klabnik, Carol Nichols, the Rust Community - The Rust Programming Language (2022) - libgen.li.pdf",body:systems programming
0.350,OperatingSystems,0.288,Vim 101 Hacks,"Vim 101 Hacks, Practical Examples for Becoming Fast and Productive in Vim Editor (Ramesh Natarajan) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Vim 101 Hacks, Practical Examples for Becoming Fast and Productive in Vim Editor (Ramesh Natarajan) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:unix
0.350,OperatingSystems,0.288,Write Your Own Compiler,"Write Your Own Compiler (Nils M Holm) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Write Your Own Compiler (Nils M Holm) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:operating system
0.350,Security,0.288,A Practical Guide to the GDPR,A-Practical-Guide-to-the-GDPR-Gregg-Latchams-v1-Sept-2017-1.pdf,/Users/longtran/Documents/E-Books/A-Practical-Guide-to-the-GDPR-Gregg-Latchams-v1-Sept-2017-1.pdf,body:security
0.350,Security,0.288,API Management An Architect’s Guide to Developing and Managing APIs for Your Organization (Brajesh De) (Z-Library),API Management An Architect’s Guide to Developing and Managing APIs for Your Organization (Brajesh De) (Z-Library).pdf,/Users/longtran/Documents/E-Books/API Management An Architect’s Guide to Developing and Managing APIs for Your Organization (Brajesh De) (Z-Library).pdf,body:security
0.350,Security,0.288,AWS Cookbook,"AWS Cookbook Recipes for Success on AWS (John Culkin, Mike Zazon) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/AWS Cookbook Recipes for Success on AWS (John Culkin, Mike Zazon) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:security
0.350,Security,0.288,"Computer Networking, EBook, Global Edition","Computer Networking A Top-Down Approach, Global Edition, 8th Edition by Kurose, James, Ross, Keith (z-lib.org).pdf","/Users/longtran/Documents/E-Books/Computer Networking A Top-Down Approach, Global Edition, 8th Edition by Kurose, James, Ross, Keith (z-lib.org).pdf",body:security
0.350,Security,0.288,Hands-On Smart Contract Development with Solidity and Ethereum,"Hands-On Smart Contract Development with Solidity and Ethereum From Fundamentals to Deployment (Kevin Solorio, Randall Kanna, David H. Hoover) (z-lib.org).pdf","/Users/longtran/Documents/E-Books/Hands-On Smart Contract Development with Solidity and Ethereum From Fundamentals to Deployment (Kevin Solorio, Randall Kanna, David H. Hoover) (z-lib.org).pdf",body:security
0.350,Security,0.288,"IELTS Writing Masterclass 8.5. Master IELTS Writing Academic + General Task 1 & 2, Including Graphs, Letters, Essay Writing & Grammar for IELTS Academic ... Writing Originals © (IELTS Writing Book)","IELTS Writing Masterclass 8.5. Master IELTS Writing Academic + General Task 1  2, Including Graphs, Letters, Essay Writing ... (Roche, Marc) (Z-Library).pdf","/Users/longtran/Documents/E-Books/IELTS/IELTS Writing Masterclass 8.5. Master IELTS Writing Academic + General Task 1  2, Including Graphs, Letters, Essay Writing ... (Roche, Marc) (Z-Library).pdf",body:security
0.350,Security,0.288,Modern C++ Tutorial: C++11/14/17/20 On the Fly,"Modern C++ Tutorial C++11141720 On the Fly (Ou Changkun) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Modern C++ Tutorial C++11141720 On the Fly (Ou Changkun) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:security
0.350,Security,0.288,OAuth 2.0 Simplified,"Oauth 2.0 Simplified (Parecki, Aaron) (Z-Library).pdf","/Users/longtran/Documents/E-Books/Oauth 2.0 Simplified (Parecki, Aaron) (Z-Library).pdf",body:security
0.350,Security,0.288,PowerPoint-Präsentation,Bauplan-Master-Informatik_ENG.pdf,/Users/longtran/Documents/E-Books/Bauplan-Master-Informatik_ENG.pdf,body:security
0.350,Security,0.288,Site Reliability Engineering,"Site Reliability Engineering How Google Runs Production Systems (Betsy Beyer, Chris Jones, Jennifer Petoff etc.) (Z-Library).pdf","/Users/longtran/Documents/E-Books/Site Reliability Engineering How Google Runs Production Systems (Betsy Beyer, Chris Jones, Jennifer Petoff etc.) (Z-Library).pdf",body:security
0.350,Security,0.288,Ultimate Linux Projects - 2022 (2022) - libgen.li,Ultimate Linux Projects - 2022 (2022) - libgen.li.pdf,/Users/longtran/Documents/E-Books/Ultimate Linux Projects - 2022 (2022) - libgen.li.pdf,body:security
0.350,Security,0.288,Understanding and Using C Pointers,"Understanding and Using C Pointers (Richard Reese) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Understanding and Using C Pointers (Richard Reese) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:security
0.350,Cloud-DevOps,0.300,"Cloud Computing Concepts, Technology, Security  Architecture (Thomas Erl  Eric Barceló Monroy) (z-library.sk, 1lib.sk, z-lib.sk)","Cloud Computing Concepts, Technology, Security  Architecture (Thomas Erl  Eric Barceló Monroy) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Cloud Computing Concepts, Technology, Security  Architecture (Thomas Erl  Eric Barceló Monroy) (z-library.sk, 1lib.sk, z-lib.sk).pdf",filename:cloud computing
0.350,DeepLearning,0.300,"Building Transformer Models with Pytorch 2. 0 NLP, computer vision, and speech processing with PyTorch and Hugging Face (Timsina, Prem) (z-library.sk, 1lib.sk, z-lib.sk)","Building Transformer Models with Pytorch 2. 0 NLP, computer vision, and speech processing with PyTorch and Hugging Face (Timsina, Prem) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Building Transformer Models with Pytorch 2. 0 NLP, computer vision, and speech processing with PyTorch and Hugging Face (Timsina, Prem) (z-library.sk, 1lib.sk, z-lib.sk).pdf",filename:transformer; extract_error:ValueError:invalid literal for int() with base 16: b'/T'
0.350,DeepLearning,0.312,Domain-Specific Small Language Models,"Domain-Specific Small Language Models (MEAP, all 15 chapters) (Guglielmo Iozzia) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Domain-Specific Small Language Models (MEAP, all 15 chapters) (Guglielmo Iozzia) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:deep learning; body:neural network; body:transformer
0.350,DeepLearning,0.312,Domain-Specific Small Language Models,"Domain-Specific Small Language Models (welcome.html) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Domain-Specific Small Language Models (welcome.html) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:deep learning; body:neural network; body:transformer
0.350,DeepLearning,0.312,"Neural Networks from Scratch in Python (Harrison Kinsley, Daniel Kukieła) (z-library.sk, 1lib.sk, z-lib.sk)","Neural Networks from Scratch in Python (Harrison Kinsley, Daniel Kukieła) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Neural Networks from Scratch in Python (Harrison Kinsley, Daniel Kukieła) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:backpropagation; body:deep learning; body:neural network
0.350,MachineLearning,0.312,AnIntroductiontoStatisticalLearningwithApplicationsinPython,AnIntroductiontoStatisticalLearningwithApplicationsinPython.pdf,/Users/longtran/Documents/E-Books/AnIntroductiontoStatisticalLearningwithApplicationsinPython.pdf,body:machine learning; body:model selection; body:unsupervised learning
0.350,MachineLearning,0.312,Untitled,"The Elements of Statistical Learning Data Mining, Inference, and Prediction (2nd edition) (12print 2017) (Trevor Hastie, Robert Tibshirani etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/The Elements of Statistical Learning Data Mining, Inference, and Prediction (2nd edition) (12print 2017) (Trevor Hastie, Robert Tibshirani etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:machine learning; body:supervised learning; body:unsupervised learning
